user_id,datetime,lesson_id,day_completion_percentage,overall_completion_percentage
user_137,10/6/2022 23:10:17,lesson_0936,100.0,100.0
user_137,10/8/2022 2:22:36,lesson_0013,20.0,30.0
user_137,10/11/2022 23:15:39,lesson_0746,20.0,80.0
user_137,10/11/2022 23:40:08,lesson_0759,60.0,60.0
user_137,10/11/2022 23:57:35,lesson_0004,25.0,25.0
user_137,10/12/2022 23:39:02,lesson_0069,50.0,50.0
user_137,10/13/2022 0:46:45,lesson_0691,95.0,100.0
user_137,10/13/2022 0:50:32,lesson_0910,100.0,100.0
user_137,10/13/2022 1:51:05,lesson_0015,42.85,85.71
user_137,10/15/2022 10:42:42,lesson_0015,14.29,100.0
user_137,10/15/2022 10:51:34,lesson_0073,50.0,50.0
user_137,10/15/2022 12:36:05,lesson_0746,20.0,100.0
user_137,10/15/2022 15:30:02,lesson_0053,10.0,10.0
user_137,10/15/2022 15:54:25,lesson_0759,40.0,100.0
user_137,10/15/2022 16:01:42,lesson_0004,12.5,37.5
user_137,10/17/2022 20:53:48,lesson_0795,50.0,50.0
user_137,10/17/2022 20:58:06,lesson_0004,12.5,50.0
user_137,10/19/2022 23:42:07,lesson_0132,100.0,100.0
user_137,10/20/2022 20:53:58,lesson_0060,55.56,55.56
user_137,10/20/2022 20:53:58,lesson_0747,40.0,40.0
user_137,10/26/2022 12:53:18,lesson_1303,100.0,100.0
user_137,10/26/2022 12:53:18,lesson_1307,100.0,100.0
user_137,10/26/2022 12:53:18,lesson_1308,100.0,100.0
user_137,10/26/2022 12:53:19,lesson_1304,100.0,100.0
user_137,10/26/2022 12:53:19,lesson_1305,100.0,100.0
user_137,10/26/2022 12:53:19,lesson_1306,100.0,100.0
user_137,10/26/2022 12:53:19,lesson_1311,100.0,100.0
user_137,10/26/2022 12:53:19,lesson_1314,100.0,100.0
user_137,10/27/2022 2:00:18,lesson_0031,75.0,87.5
user_137,10/5/2022 0:35:27,lesson_0120,100.0,100.0
user_138,8/1/2022 23:43:41,lesson_0106,95.0,100.0
user_138,8/2/2022 11:52:27,lesson_0067,100.0,100.0
user_138,8/2/2022 11:55:59,lesson_1010,100.0,100.0
user_138,8/2/2022 11:57:16,lesson_0286,100.0,100.0
user_138,8/2/2022 11:57:53,lesson_0248,100.0,100.0
user_138,8/2/2022 20:23:44,lesson_0052,30.0,30.0
user_138,8/3/2022 22:30:05,lesson_0052,20.0,50.0
user_138,8/5/2022 11:06:18,lesson_0052,30.0,80.0
user_138,8/6/2022 21:39:07,lesson_0052,20.0,100.0
user_138,8/6/2022 21:51:35,lesson_0916,25.0,25.0
user_138,8/6/2022 21:54:08,lesson_0222,88.0,88.0
user_138,8/6/2022 21:59:13,lesson_0220,100.0,100.0
user_138,8/6/2022 22:00:25,lesson_0032,5.0,5.0
user_138,8/7/2022 8:05:41,lesson_0032,25.0,30.0
user_138,8/8/2022 14:01:34,lesson_0032,70.0,100.0
user_138,8/8/2022 14:06:38,lesson_0825,100.0,100.0
user_138,8/8/2022 14:07:08,lesson_0372,100.0,100.0
user_138,8/8/2022 19:23:19,lesson_0105,100.0,100.0
user_138,8/8/2022 19:28:46,lesson_0893,100.0,100.0
user_138,8/8/2022 19:32:51,lesson_0144,100.0,100.0
user_138,8/8/2022 19:33:02,lesson_0617,5.0,5.0
user_138,8/9/2022 19:42:18,lesson_0617,95.0,100.0
user_138,8/9/2022 19:45:52,lesson_0938,100.0,100.0
user_138,8/9/2022 19:49:10,lesson_0269,100.0,100.0
user_138,8/9/2022 19:53:19,lesson_0072,10.0,10.0
user_138,8/11/2022 17:14:43,lesson_0072,90.0,100.0
user_138,8/11/2022 17:20:53,lesson_0828,100.0,100.0
user_138,8/11/2022 20:21:35,lesson_0186,100.0,100.0
user_138,8/12/2022 21:13:16,lesson_0048,100.0,100.0
user_138,8/12/2022 22:11:23,lesson_0891,25.0,25.0
user_138,8/12/2022 22:16:03,lesson_0023,5.0,5.0
user_138,8/12/2022 22:47:14,lesson_0003,90.0,100.0
user_138,8/12/2022 22:53:32,lesson_0703,100.0,100.0
user_138,8/12/2022 23:12:43,lesson_0079,100.0,100.0
user_138,8/12/2022 23:14:59,lesson_0059,5.0,5.0
user_138,8/13/2022 14:44:14,lesson_0023,95.0,100.0
user_138,8/13/2022 15:04:14,lesson_0094,10.0,10.0
user_138,8/14/2022 22:29:51,lesson_0094,90.0,100.0
user_138,8/16/2022 20:15:39,lesson_0885,100.0,100.0
user_138,8/16/2022 23:13:55,lesson_0059,5.0,10.0
user_138,8/17/2022 8:39:19,lesson_0059,90.0,100.0
user_138,8/17/2022 15:53:57,lesson_0043,100.0,100.0
user_138,8/17/2022 16:11:13,lesson_0260,100.0,100.0
user_138,8/17/2022 16:11:24,lesson_0039,5.0,5.0
user_138,8/18/2022 7:33:11,lesson_0134,5.0,5.0
user_138,8/18/2022 21:31:28,lesson_0039,95.0,100.0
user_138,8/18/2022 21:53:08,lesson_0219,100.0,100.0
user_138,8/18/2022 22:15:17,lesson_0046,20.0,20.0
user_138,8/20/2022 13:48:23,lesson_0046,80.0,100.0
user_138,8/20/2022 13:54:38,lesson_0225,100.0,100.0
user_138,8/20/2022 15:10:04,lesson_0044,100.0,100.0
user_138,8/20/2022 15:17:47,lesson_0258,100.0,100.0
user_138,8/20/2022 15:22:36,lesson_0090,5.0,5.0
user_138,8/21/2022 8:01:32,lesson_0090,95.0,100.0
user_138,8/21/2022 8:07:53,lesson_0193,100.0,100.0
user_138,8/21/2022 8:29:47,lesson_0134,95.0,100.0
user_138,8/21/2022 9:01:10,lesson_0019,20.0,20.0
user_138,8/21/2022 9:05:44,lesson_0125,5.0,5.0
user_138,8/21/2022 9:06:16,lesson_0033,5.0,5.0
user_138,8/21/2022 9:06:48,lesson_0045,5.0,5.0
user_138,8/22/2022 13:20:03,lesson_0264,100.0,100.0
user_138,8/22/2022 14:37:02,lesson_0933,100.0,100.0
user_138,8/22/2022 15:16:00,lesson_0818,100.0,100.0
user_138,8/22/2022 19:00:32,lesson_0898,100.0,100.0
user_138,8/23/2022 9:33:57,lesson_0019,80.0,100.0
user_138,8/24/2022 14:59:58,lesson_0125,95.0,100.0
user_138,8/24/2022 15:05:36,lesson_0262,100.0,100.0
user_138,8/24/2022 15:22:15,lesson_0620,100.0,100.0
user_138,8/24/2022 15:25:20,lesson_0224,25.0,25.0
user_138,8/24/2022 15:25:33,lesson_0238,100.0,100.0
user_138,8/24/2022 15:25:33,lesson_0216,100.0,100.0
user_138,8/24/2022 16:08:21,lesson_0070,100.0,100.0
user_138,8/24/2022 16:14:27,lesson_0139,100.0,100.0
user_138,8/24/2022 16:14:36,lesson_0239,100.0,100.0
user_138,8/24/2022 16:59:35,lesson_0033,55.0,60.0
user_138,8/29/2022 19:11:24,lesson_0035,5.0,5.0
user_138,9/1/2022 13:37:59,lesson_0035,95.0,100.0
user_138,9/1/2022 14:25:30,lesson_0889,100.0,100.0
user_138,9/1/2022 14:28:42,lesson_0215,100.0,100.0
user_138,9/1/2022 15:04:02,lesson_0050,100.0,100.0
user_138,9/1/2022 15:51:01,lesson_0935,100.0,100.0
user_138,9/1/2022 15:55:39,lesson_0229,100.0,100.0
user_138,9/1/2022 20:01:17,lesson_0123,100.0,100.0
user_138,9/1/2022 20:07:52,lesson_0095,10.0,10.0
user_138,9/1/2022 22:21:45,lesson_0082,10.0,10.0
user_138,9/1/2022 22:28:38,lesson_0088,5.0,5.0
user_138,9/2/2022 8:51:31,lesson_0082,90.0,100.0
user_138,9/2/2022 8:56:15,lesson_0196,100.0,100.0
user_138,9/2/2022 10:45:47,lesson_0045,95.0,100.0
user_138,9/2/2022 11:07:06,lesson_0033,40.0,100.0
user_138,9/2/2022 16:43:15,lesson_0088,95.0,100.0
user_138,9/2/2022 19:32:40,lesson_0068,100.0,100.0
user_138,9/2/2022 19:34:28,lesson_0824,100.0,100.0
user_138,9/2/2022 19:35:35,lesson_0192,100.0,100.0
user_138,9/2/2022 19:37:34,lesson_0200,100.0,100.0
user_138,9/2/2022 19:39:51,lesson_0254,100.0,100.0
user_138,9/3/2022 8:46:23,lesson_0095,90.0,100.0
user_138,9/3/2022 8:49:56,lesson_0881,100.0,100.0
user_138,9/3/2022 8:54:34,lesson_0201,100.0,100.0
user_138,9/3/2022 10:18:54,lesson_0080,10.0,10.0
user_138,9/3/2022 18:15:35,lesson_0117,40.0,40.0
user_138,9/4/2022 14:17:21,lesson_0117,60.0,100.0
user_138,9/4/2022 15:48:56,lesson_0194,100.0,100.0
user_138,9/6/2022 16:15:29,lesson_0112,100.0,100.0
user_138,9/6/2022 16:16:17,lesson_0895,100.0,100.0
user_138,9/6/2022 16:17:14,lesson_0226,100.0,100.0
user_138,9/6/2022 19:32:33,lesson_0092,60.0,60.0
user_138,9/7/2022 6:24:11,lesson_0092,40.0,100.0
user_138,9/7/2022 6:25:28,lesson_0875,100.0,100.0
user_138,9/7/2022 6:28:50,lesson_0145,100.0,100.0
user_138,9/7/2022 6:33:54,lesson_0217,100.0,100.0
user_138,9/7/2022 6:41:37,lesson_0230,100.0,100.0
user_138,9/11/2022 14:23:16,lesson_0635,100.0,100.0
user_138,9/11/2022 14:24:24,lesson_0839,100.0,100.0
user_138,9/11/2022 14:35:06,lesson_0040,100.0,100.0
user_138,9/11/2022 14:39:38,lesson_0047,100.0,100.0
user_138,9/11/2022 14:43:18,lesson_0257,100.0,100.0
user_138,9/11/2022 14:49:07,lesson_0234,100.0,100.0
user_138,9/11/2022 14:57:13,lesson_0025,100.0,100.0
user_138,9/11/2022 15:44:33,lesson_0118,100.0,100.0
user_138,9/11/2022 15:45:56,lesson_0876,100.0,100.0
user_138,9/11/2022 15:57:00,lesson_0195,100.0,100.0
user_138,9/12/2022 17:10:51,lesson_0027,100.0,100.0
user_138,9/12/2022 18:31:48,lesson_0227,100.0,100.0
user_138,9/12/2022 22:12:07,lesson_0799,100.0,100.0
user_138,9/15/2022 20:10:32,lesson_0080,90.0,100.0
user_138,9/15/2022 20:14:14,lesson_0892,100.0,100.0
user_138,9/15/2022 20:23:25,lesson_0141,100.0,100.0
user_138,9/15/2022 20:24:02,lesson_0114,5.0,5.0
user_138,9/16/2022 20:27:03,lesson_0791,100.0,100.0
user_138,9/16/2022 22:16:20,lesson_0796,50.0,50.0
user_138,9/16/2022 22:35:03,lesson_0137,100.0,100.0
user_138,9/16/2022 22:35:44,lesson_0934,100.0,100.0
user_138,9/16/2022 22:37:42,lesson_0153,100.0,100.0
user_138,9/17/2022 0:12:46,lesson_0124,100.0,100.0
user_138,9/17/2022 17:19:55,lesson_0643,100.0,100.0
user_138,9/17/2022 17:20:33,lesson_0877,100.0,100.0
user_138,9/17/2022 17:26:00,lesson_0265,100.0,100.0
user_138,9/17/2022 17:38:51,lesson_0020,100.0,100.0
user_138,9/17/2022 17:51:25,lesson_0010,30.0,30.0
user_138,9/18/2022 20:44:38,lesson_0025,100.0,100.0
user_138,9/18/2022 21:11:58,lesson_0010,70.0,100.0
user_138,9/18/2022 22:01:26,lesson_0796,50.0,100.0
user_138,9/19/2022 19:27:17,lesson_0084,100.0,100.0
user_138,9/19/2022 19:27:51,lesson_0873,100.0,100.0
user_138,9/19/2022 19:34:58,lesson_0267,100.0,100.0
user_138,9/20/2022 20:31:47,lesson_0064,100.0,100.0
user_138,9/20/2022 20:41:18,lesson_0263,100.0,100.0
user_138,9/20/2022 20:55:19,lesson_0114,25.0,30.0
user_138,9/21/2022 20:22:22,lesson_0130,100.0,100.0
user_138,9/21/2022 20:39:57,lesson_0014,100.0,100.0
user_138,9/23/2022 10:17:48,lesson_0737,100.0,100.0
user_138,9/23/2022 12:14:53,lesson_0114,70.0,100.0
user_138,9/23/2022 12:16:45,lesson_0897,100.0,100.0
user_138,9/23/2022 12:20:22,lesson_0347,100.0,100.0
user_138,9/23/2022 17:36:42,lesson_0081,100.0,100.0
user_138,9/23/2022 17:43:00,lesson_0075,30.0,30.0
user_138,9/24/2022 18:58:16,lesson_0013,100.0,100.0
user_138,9/24/2022 19:11:51,lesson_0075,40.0,70.0
user_138,9/25/2022 12:11:30,lesson_0075,30.0,100.0
user_138,9/25/2022 15:13:27,lesson_0089,100.0,100.0
user_138,9/27/2022 17:47:29,lesson_0645,60.0,60.0
user_138,9/27/2022 18:30:36,lesson_0835,100.0,100.0
user_138,9/28/2022 18:18:03,lesson_0645,40.0,100.0
user_138,9/28/2022 20:54:20,lesson_0683,100.0,100.0
user_138,9/28/2022 20:54:59,lesson_0831,100.0,100.0
user_138,9/28/2022 20:56:55,lesson_0151,100.0,100.0
user_138,9/28/2022 21:35:28,lesson_0001,100.0,100.0
user_138,9/28/2022 21:54:33,lesson_0757,100.0,100.0
user_138,9/29/2022 15:12:03,lesson_1008,100.0,100.0
user_138,9/29/2022 17:08:20,lesson_0034,100.0,100.0
user_138,9/29/2022 17:51:35,lesson_0026,28.57,28.57
user_138,9/29/2022 17:51:35,lesson_0037,18.18,18.18
user_138,9/29/2022 18:07:36,lesson_0939,100.0,100.0
user_138,9/29/2022 19:32:25,lesson_0790,100.0,100.0
user_138,10/1/2022 10:33:12,lesson_0037,1.82,20.0
user_138,10/2/2022 18:53:34,lesson_0057,100.0,100.0
user_138,10/2/2022 19:38:29,lesson_0053,100.0,100.0
user_138,10/2/2022 22:51:37,lesson_0794,50.0,50.0
user_138,10/4/2022 22:45:20,lesson_0760,100.0,100.0
user_138,10/4/2022 22:49:13,lesson_0006,33.33,33.33
user_138,10/5/2022 17:16:31,lesson_0006,66.67,100.0
user_138,10/5/2022 22:31:53,lesson_0755,100.0,100.0
user_138,10/7/2022 23:30:48,lesson_0016,100.0,100.0
user_138,10/7/2022 23:33:00,lesson_0904,100.0,100.0
user_138,10/8/2022 0:02:53,lesson_0333,100.0,100.0
user_138,10/8/2022 13:11:53,lesson_0101,100.0,100.0
user_138,10/9/2022 15:53:51,lesson_0646,100.0,100.0
user_138,10/9/2022 17:27:53,lesson_1038,100.0,100.0
user_138,10/9/2022 19:16:03,lesson_0154,100.0,100.0
user_138,10/9/2022 19:17:34,lesson_0931,100.0,100.0
user_138,10/12/2022 19:49:31,lesson_0041,100.0,100.0
user_138,10/12/2022 19:56:29,lesson_0007,100.0,100.0
user_138,10/12/2022 20:11:43,lesson_0012,100.0,100.0
user_138,10/12/2022 20:13:38,lesson_1022,100.0,100.0
user_138,10/12/2022 20:13:55,lesson_0108,100.0,100.0
user_138,10/12/2022 20:26:35,lesson_0233,100.0,100.0
user_138,10/13/2022 20:04:46,lesson_0107,100.0,100.0
user_138,10/16/2022 17:39:54,lesson_0051,100.0,100.0
user_138,10/16/2022 17:41:48,lesson_0148,100.0,100.0
user_138,10/17/2022 15:20:16,lesson_0794,50.0,100.0
user_138,10/17/2022 15:30:23,lesson_0218,100.0,100.0
user_138,10/17/2022 20:08:26,lesson_0231,100.0,100.0
user_138,10/18/2022 19:51:08,lesson_0008,100.0,100.0
user_138,10/18/2022 21:03:51,lesson_0030,100.0,100.0
user_138,10/19/2022 9:02:35,lesson_0236,100.0,100.0
user_138,10/19/2022 9:10:39,lesson_0261,100.0,100.0
user_138,10/19/2022 9:16:12,lesson_0232,100.0,100.0
user_138,10/19/2022 9:22:31,lesson_0223,100.0,100.0
user_138,10/19/2022 9:28:56,lesson_0255,100.0,100.0
user_138,10/19/2022 10:23:57,lesson_0739,100.0,100.0
user_138,10/20/2022 20:14:34,lesson_0060,55.56,55.56
user_138,10/20/2022 20:14:34,lesson_0747,40.0,40.0
user_138,10/22/2022 22:18:14,lesson_0644,50.0,50.0
user_138,10/23/2022 17:47:26,lesson_0017,100.0,100.0
user_138,10/23/2022 17:47:58,lesson_0937,100.0,100.0
user_138,10/23/2022 22:24:47,lesson_0244,100.0,100.0
user_138,10/23/2022 22:30:05,lesson_0644,50.0,100.0
user_138,10/25/2022 20:36:49,lesson_0618,100.0,100.0
user_138,10/25/2022 20:39:01,lesson_0872,100.0,100.0
user_138,10/25/2022 21:00:26,lesson_0241,100.0,100.0
user_138,10/25/2022 21:54:23,lesson_0015,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1303,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1304,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1305,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1306,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1307,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1308,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1311,100.0,100.0
user_138,10/26/2022 11:42:48,lesson_1314,100.0,100.0
user_138,10/29/2022 22:06:25,lesson_0073,100.0,100.0
user_138,10/29/2022 22:09:48,lesson_0301,100.0,100.0
user_138,10/29/2022 22:13:50,lesson_0746,10.0,10.0
user_138,10/29/2022 23:29:03,lesson_0054,10.0,10.0
user_138,11/2/2022 12:41:34,lesson_0054,90.0,100.0
user_138,11/2/2022 16:57:27,lesson_0746,80.0,90.0
user_138,11/6/2022 10:04:04,lesson_0129,100.0,100.0
user_138,11/6/2022 10:37:09,lesson_0150,100.0,100.0
user_138,11/6/2022 12:36:43,lesson_0614,100.0,100.0
user_138,11/6/2022 12:39:49,lesson_0899,100.0,100.0
user_138,11/6/2022 12:45:56,lesson_0247,100.0,100.0
user_139,7/27/2022 22:49:16,lesson_0072,50.0,100.0
user_139,8/8/2022 15:24:58,lesson_0828,100.0,100.0
user_139,8/8/2022 15:30:59,lesson_0186,100.0,100.0
user_139,8/8/2022 15:55:00,lesson_0048,100.0,100.0
user_139,8/9/2022 16:06:14,lesson_0891,25.0,25.0
user_139,8/10/2022 10:08:40,lesson_0023,100.0,100.0
user_139,8/10/2022 10:12:03,lesson_0915,100.0,100.0
user_139,8/10/2022 10:19:15,lesson_0199,25.0,25.0
user_139,8/10/2022 16:05:06,lesson_0094,100.0,100.0
user_139,8/10/2022 16:09:18,lesson_0885,100.0,100.0
user_139,8/10/2022 16:16:39,lesson_0264,100.0,100.0
user_139,8/11/2022 16:54:47,lesson_0933,100.0,100.0
user_139,8/12/2022 16:53:48,lesson_0818,100.0,100.0
user_139,8/14/2022 10:40:27,lesson_0035,100.0,100.0
user_139,8/14/2022 15:40:30,lesson_0889,100.0,100.0
user_139,8/14/2022 15:45:45,lesson_0215,100.0,100.0
user_139,8/14/2022 22:55:41,lesson_0093,30.0,40.0
user_139,8/16/2022 10:56:00,lesson_0050,100.0,100.0
user_139,8/16/2022 15:18:14,lesson_0093,10.0,50.0
user_139,8/17/2022 10:22:45,lesson_0093,50.0,100.0
user_139,8/17/2022 16:19:30,lesson_0066,5.0,5.0
user_139,8/19/2022 10:09:04,lesson_0066,75.0,80.0
user_139,8/25/2022 22:33:30,lesson_0935,25.0,25.0
user_139,8/25/2022 22:41:27,lesson_0229,100.0,100.0
user_139,8/25/2022 22:46:27,lesson_0123,25.0,25.0
user_139,8/25/2022 23:00:23,lesson_0095,100.0,100.0
user_139,8/25/2022 23:02:04,lesson_0881,100.0,100.0
user_139,8/25/2022 23:08:17,lesson_0201,100.0,100.0
user_139,8/29/2022 19:28:15,lesson_0799,50.0,50.0
user_139,8/31/2022 15:44:38,lesson_0066,20.0,100.0
user_139,8/31/2022 16:13:25,lesson_0669,100.0,100.0
user_139,9/1/2022 15:44:13,lesson_0735,100.0,100.0
user_139,9/1/2022 16:21:41,lesson_0787,60.0,60.0
user_139,9/6/2022 20:45:54,lesson_0080,100.0,100.0
user_139,9/7/2022 0:17:22,lesson_0892,100.0,100.0
user_139,9/7/2022 0:24:52,lesson_0141,100.0,100.0
user_139,9/7/2022 10:04:51,lesson_0787,40.0,100.0
user_139,9/7/2022 10:07:55,lesson_0672,100.0,100.0
user_139,9/7/2022 11:23:21,lesson_0109,100.0,100.0
user_139,9/7/2022 20:12:45,lesson_0097,100.0,100.0
user_139,9/7/2022 21:20:18,lesson_0114,10.0,10.0
user_139,9/8/2022 23:18:02,lesson_0114,90.0,100.0
user_139,9/9/2022 16:01:45,lesson_0799,50.0,100.0
user_139,9/9/2022 16:02:47,lesson_0897,100.0,100.0
user_139,9/9/2022 16:08:22,lesson_0347,100.0,100.0
user_139,9/11/2022 11:14:53,lesson_0003,100.0,100.0
user_139,9/12/2022 23:46:51,lesson_0043,5.0,5.0
user_139,9/13/2022 0:25:37,lesson_0079,20.0,20.0
user_139,9/17/2022 9:33:28,lesson_0068,100.0,100.0
user_139,9/17/2022 10:01:42,lesson_0824,100.0,100.0
user_139,9/17/2022 10:04:03,lesson_0192,100.0,100.0
user_139,9/17/2022 10:07:22,lesson_0200,100.0,100.0
user_139,9/18/2022 15:56:18,lesson_0043,95.0,100.0
user_139,9/18/2022 16:29:30,lesson_0260,100.0,100.0
user_139,9/20/2022 12:27:15,lesson_0112,100.0,100.0
user_139,9/20/2022 12:28:03,lesson_0895,100.0,100.0
user_139,9/20/2022 12:29:15,lesson_0226,100.0,100.0
user_139,9/21/2022 23:22:00,lesson_0092,100.0,100.0
user_139,9/21/2022 23:23:17,lesson_0875,100.0,100.0
user_139,9/22/2022 23:09:28,lesson_0145,100.0,100.0
user_139,9/22/2022 23:17:23,lesson_0217,100.0,100.0
user_139,9/22/2022 23:48:12,lesson_0635,100.0,100.0
user_139,9/27/2022 23:04:52,lesson_0079,80.0,100.0
user_139,9/28/2022 23:17:11,lesson_0059,80.0,80.0
user_139,9/29/2022 23:18:02,lesson_0059,20.0,100.0
user_139,9/29/2022 23:19:52,lesson_0047,5.0,5.0
user_139,9/29/2022 23:20:27,lesson_0134,5.0,5.0
user_139,10/3/2022 11:53:48,lesson_0839,100.0,100.0
user_139,10/3/2022 12:13:28,lesson_0040,100.0,100.0
user_139,10/3/2022 15:53:37,lesson_0257,100.0,100.0
user_139,10/4/2022 10:35:45,lesson_0234,100.0,100.0
user_139,10/4/2022 10:54:15,lesson_0025,100.0,100.0
user_139,10/4/2022 11:14:30,lesson_0037,100.0,100.0
user_139,10/4/2022 11:35:43,lesson_0026,100.0,100.0
user_139,10/4/2022 11:47:55,lesson_0047,95.0,100.0
user_139,10/4/2022 11:48:03,lesson_0118,5.0,5.0
user_139,10/5/2022 15:36:24,lesson_0118,5.0,10.0
user_139,10/6/2022 16:23:36,lesson_0118,90.0,100.0
user_139,10/7/2022 15:29:13,lesson_0876,100.0,100.0
user_139,10/7/2022 15:40:45,lesson_0195,100.0,100.0
user_139,10/7/2022 16:33:51,lesson_0134,5.0,10.0
user_139,10/7/2022 16:36:09,lesson_0639,5.0,5.0
user_139,10/8/2022 12:25:23,lesson_0134,90.0,100.0
user_139,10/8/2022 17:44:34,lesson_0125,5.0,5.0
user_139,10/8/2022 17:51:35,lesson_0039,20.0,20.0
user_139,10/10/2022 23:45:29,lesson_0039,80.0,100.0
user_139,10/11/2022 0:07:06,lesson_0046,30.0,30.0
user_139,10/13/2022 11:21:13,lesson_0033,5.0,5.0
user_139,10/14/2022 12:38:52,lesson_0639,95.0,100.0
user_139,10/14/2022 12:39:42,lesson_0708,5.0,5.0
user_139,10/14/2022 19:12:20,lesson_0033,95.0,100.0
user_139,10/14/2022 20:02:48,lesson_0227,100.0,100.0
user_139,10/15/2022 13:55:28,lesson_0019,20.0,20.0
user_139,10/15/2022 13:55:28,lesson_0124,20.0,20.0
user_139,10/15/2022 21:09:36,lesson_0046,70.0,100.0
user_139,10/15/2022 23:14:48,lesson_0125,5.0,10.0
user_139,10/16/2022 14:42:08,lesson_0137,100.0,100.0
user_139,10/16/2022 14:43:42,lesson_0934,100.0,100.0
user_139,10/16/2022 14:46:09,lesson_0153,100.0,100.0
user_139,10/16/2022 14:54:06,lesson_0221,100.0,100.0
user_139,10/16/2022 21:13:40,lesson_0027,100.0,100.0
user_139,10/17/2022 20:22:18,lesson_0643,100.0,100.0
user_139,10/17/2022 20:24:52,lesson_0877,100.0,100.0
user_139,10/17/2022 20:34:19,lesson_0265,100.0,100.0
user_139,10/18/2022 23:55:58,lesson_0084,100.0,100.0
user_139,10/18/2022 23:57:46,lesson_0873,100.0,100.0
user_139,10/18/2022 23:58:20,lesson_0242,100.0,100.0
user_139,10/18/2022 23:59:00,lesson_0088,5.0,5.0
user_139,10/19/2022 0:00:00,lesson_0020,12.5,12.5
user_139,10/19/2022 12:02:10,lesson_0044,100.0,100.0
user_139,10/19/2022 22:28:42,lesson_0708,95.0,100.0
user_139,10/19/2022 22:29:26,lesson_0042,100.0,100.0
user_139,10/19/2022 23:02:02,lesson_0124,80.0,100.0
user_139,10/19/2022 23:02:02,lesson_0019,80.0,100.0
user_139,10/20/2022 22:08:44,lesson_0060,22.22,22.22
user_139,10/20/2022 22:08:45,lesson_0747,30.0,30.0
user_139,10/20/2022 23:34:23,lesson_0090,100.0,100.0
user_139,10/21/2022 18:40:37,lesson_0088,95.0,100.0
user_139,10/22/2022 13:22:58,lesson_0020,87.5,100.0
user_139,10/23/2022 14:53:54,lesson_0049,5.0,5.0
user_139,10/23/2022 14:59:27,lesson_0013,80.0,80.0
user_139,10/24/2022 11:41:39,lesson_0267,100.0,100.0
user_139,10/24/2022 12:01:57,lesson_0263,100.0,100.0
user_139,10/24/2022 15:22:35,lesson_0064,100.0,100.0
user_139,10/24/2022 15:34:25,lesson_0130,25.0,25.0
user_139,10/25/2022 21:38:53,lesson_0130,75.0,100.0
user_139,10/26/2022 11:43:59,lesson_1303,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1304,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1305,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1306,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1307,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1308,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1311,100.0,100.0
user_139,10/26/2022 11:43:59,lesson_1314,100.0,100.0
user_139,10/26/2022 16:32:38,lesson_0645,100.0,100.0
user_139,10/26/2022 20:01:35,lesson_0027,100.0,100.0
user_139,10/26/2022 21:38:08,lesson_0747,70.0,100.0
user_139,10/26/2022 22:42:01,lesson_0060,33.34,55.56
user_139,10/27/2022 23:36:35,lesson_0049,95.0,100.0
user_139,10/28/2022 10:41:10,lesson_0060,44.44,100.0
user_139,10/28/2022 10:42:23,lesson_0085,25.0,25.0
user_139,10/28/2022 11:07:27,lesson_0683,60.0,60.0
user_139,10/28/2022 11:38:37,lesson_0125,90.0,100.0
user_139,10/28/2022 11:44:08,lesson_0262,100.0,100.0
user_139,10/28/2022 11:46:18,lesson_0024,5.0,5.0
user_139,10/28/2022 12:15:55,lesson_0219,100.0,100.0
user_139,10/28/2022 14:57:13,lesson_0665,100.0,100.0
user_139,10/28/2022 15:06:24,lesson_0722,100.0,100.0
user_139,10/28/2022 15:09:10,lesson_0806,100.0,100.0
user_139,10/28/2022 15:15:25,lesson_0254,100.0,100.0
user_139,10/28/2022 15:16:21,lesson_1203,100.0,100.0
user_139,10/28/2022 15:29:37,lesson_0230,100.0,100.0
user_139,10/28/2022 15:30:38,lesson_1204,100.0,100.0
user_139,10/29/2022 15:48:40,lesson_0683,40.0,100.0
user_139,10/29/2022 15:53:30,lesson_0831,100.0,100.0
user_139,10/30/2022 11:48:16,lesson_0620,5.0,5.0
user_139,10/30/2022 17:09:26,lesson_0085,37.5,62.5
user_139,10/31/2022 15:59:30,lesson_0225,100.0,100.0
user_139,10/31/2022 16:03:16,lesson_0065,100.0,100.0
user_139,11/1/2022 22:37:11,lesson_0151,100.0,100.0
user_139,11/1/2022 23:02:32,lesson_0057,100.0,100.0
user_139,11/1/2022 23:05:09,lesson_1008,100.0,100.0
user_139,11/2/2022 23:27:16,lesson_0020,100.0,100.0
user_139,11/3/2022 14:32:53,lesson_0085,12.5,75.0
user_139,11/3/2022 14:54:56,lesson_0020,25.0,100.0
